,Product_ID,Average_rating,Minimum_ratings,Maximum_rating,ONE_Star_Rating,TWO_Star_Rating,THREE_Star_Rating,FOUR_Star_Rating,FIVE_Star_Rating,Total_ratings
483,B0011GI94Q,3,2,5,1,1,1,3,1,15
484,B0011UIX2K,3,1,5,4,1,2,2,3,11
485,B0011WF7O0,5,5,5,2,1,1,6,289,3
486,B0011WFERU,3,1,5,1,7,1,6,7,25
487,B0011WHLHQ,3,1,5,2,3,1,7,15,2
488,B0011YIN2G,3,1,5,2,2,2,6,1,4
489,B0011YO8S4,3,1,5,2,1,3,1,4,34
490,B0011YZFPY,4,3,5,2,1,1,14,4,4
491,B0011Z094K,4,3,5,8,2,2,3,8,3
492,B001210A9M,3,1,5,22,3,1,2,2,3
493,B001250KX4,3,1,5,4,2,1,1,1,17
494,B001261HG2,5,5,5,4,3,4,1,6,1
495,B00126K8BM,4,1,5,3,2,1,2,1,33
496,B00127GU8G,3,2,5,1,1,1,1,1,3
497,B00127O9D4,3,2,5,2,1,1,5,1,3
498,B00128FLDU,3,1,5,2,1,1,4,5,5
499,B0012AJN9G,5,5,5,2,12,1,12,11,1
500,B0012AKL38,3,1,5,2,1,1,1,1,10
501,B0012DA8F6,3,2,4,3,1,2,2,1,4
502,B0012DCDR2,1,1,1,1,4,7,4,1,1
503,B0012DDJA2,3,1,4,2,1,1,1,2,3
504,B0012DFN9C,4,4,5,2,3,1,4,1,2
505,B0012DV2DI,4,4,5,3,1,1,2,1,2
506,B0012FY7TW,5,5,5,1,1,3,6,1,1
507,B0012GWU1I,4,4,4,1,3,3,2,2,3
508,B0012H2N64,2,2,3,1,3,2,3,1,2
509,B0012IZ4JG,5,5,5,2,4,2,1,2,1
510,B0012J52OC,4,1,5,1,1,1,2,3,52
511,B0012JL58O,3,1,5,9,1,1,1,1,6
512,B0012LL41U,4,4,5,1,1,1,1,5,3
513,B0012NRJSU,4,3,5,1,2,2,1,118,16
514,B0012NVPTO,3,1,5,1,3,2,26,1,41
515,B0012O87BM,4,4,4,1,1,1,2,166,1
516,B0012P0IG8,4,4,5,4,1,2,1,2,4
517,B0012Q3OFO,3,1,5,1,3,2,2,3,4
518,B0012R6XRY,4,1,5,3,8,4,4,1,18
519,B0012U9SX2,4,3,5,5,1,1,1,3,4
520,B0012UEL4S,3,1,5,2,1,1,1,34,9
521,B0012Y6HDC,3,1,5,1,1,1,1,1,6
522,B0012Y89CY,5,5,5,2,2,3,3,2,2
523,B0012YZQ9I,3,2,5,1,1,3,1,4,3
524,B001321FX0,4,2,5,1,3,1,6,4,24
525,B001334ACM,4,3,5,1,13,2,1,1,4
526,B00133BFHU,2,1,4,2,1,2,2,2,3
527,B00133TOJG,5,5,5,1,1,3,4,1,1
528,B00134RTWE,5,5,5,3,1,2,1,8,1
529,B00134WZFU,2,1,4,2,1,3,1,22,4
530,B001353ZW6,4,3,5,1,1,2,1,1,5
531,B00136GT0U,4,1,5,5,1,2,2,1,27
532,B001397OCO,4,4,5,1,1,1,4,1,8
533,B0013A7KMW,3,1,5,3,1,2,3,4,22
534,B0013AYRXC,3,1,5,2,1,3,3,2,8
535,B0013CBM3S,5,5,5,2,1,2,5,6,1
536,B0013FBFFU,1,1,1,1,13,10,2,1,1
537,B0013FKFTC,3,3,5,2,1,1,2,1,3
538,B0013FM2BQ,2,2,4,3,2,4,2,2,3
539,B0013FR8KG,3,1,5,2,2,1,1,5,5
540,B0013G8PTS,4,1,5,2,1,7,1,2,398
541,B0013HG8CS,3,1,5,1,1,6,2,2,11
542,B0013J9LC0,4,1,5,3,1,5,1,1,29
543,B0013KMQNU,4,3,5,1,2,2,1,2,7
544,B0013KSPRG,4,2,5,51,2,2,2,1,7
545,B0013KT9UI,3,3,4,5,1,2,1,2,2
546,B0013KWFZ4,4,1,5,1,1,11,8,5,5
547,B0013KYE76,4,1,5,4,2,2,1,7,14
548,B0013LYZG0,4,4,4,1,2,1,3,3,1
549,B0013M2Z8O,3,1,5,2,1,5,5,21,7
550,B0013M4VSG,3,1,5,5,1,2,1,3,3
551,B0013MI39E,3,1,5,1,1,2,1,1,11
552,B0013N40UO,5,5,5,1,1,1,6,9,1
553,B0013N5QMA,5,5,5,1,2,2,1,5,1
554,B0013N9M70,3,2,4,4,2,1,2,9,3
555,B0013NBPF2,3,2,5,1,2,1,1,30,9
556,B0013NUD2I,3,1,5,6,1,11,22,19,8
557,B0013UQ9KQ,4,1,5,1,2,19,8,1,17
558,B00140BK5O,5,5,5,3,1,1,2,3,1
559,B00143ULEM,4,4,5,1,1,1,1,2,2
560,B00144L99C,4,4,5,1,2,3,2,1,2
561,B00149P6EG,2,1,4,1,2,3,3,2,4
562,B00149P9JS,4,3,5,1,1,5,10,2,3
563,B0014AVAPO,3,1,5,2,1,1,2,6,4
564,B0014B253Y,2,1,3,3,1,1,5,1,2
565,B0014DEMSS,3,2,5,1,2,3,2,9,2
566,B0014HKJKY,1,1,1,1,2,1,4,3,1
567,B0014IOBW0,3,2,5,2,3,5,3,2,3
568,B0014IYWOM,3,2,5,3,5,1,8,3,6
569,B0014J04RU,3,1,5,1,1,1,1,11,5
570,B0014J63KC,4,2,5,2,1,1,1,15,5
571,B0014KIJFS,4,4,5,3,1,4,2,1,4
572,B0014KKZVY,4,3,5,6,1,4,1,1,2
573,B0014KLFN6,4,1,5,2,1,1,3,4,11
574,B0014KOB6Y,3,1,5,1,1,1,4,1,268
575,B0014TAFPG,5,5,5,2,1,1,5,2,1
576,B0014WRV32,4,1,5,1,4,2,2,4,209
577,B0014YJHNW,3,1,5,1,2,1,2,7,12
578,B0014YVNXY,4,4,5,1,5,1,3,1,4
579,B0014YXWV0,5,5,5,1,1,1,8,1,1
580,B0014YZEAM,5,5,5,1,4,1,1,2,3
581,B0014Z1B80,4,1,5,1,1,1,1,4,57
582,B0014Z2KBW,5,5,5,1,1,1,1,4,1
583,B0014Z2KDK,3,2,5,1,1,2,3,3,5
584,B0014ZY9ZM,4,4,5,2,1,3,2,2,5
585,B00152Y2CE,4,3,5,1,1,12,4,19,6
586,B00154GNJC,3,1,4,2,1,1,34,5,3
587,B001554HDU,5,5,5,5,1,1,4,7,1
588,B00155C5CU,3,2,5,11,1,1,1,1,4
589,B00157ASTU,4,4,5,2,2,1,1,6,2
590,B001588SHI,4,2,5,3,2,1,1,6,10
591,B0015A4TQK,3,1,5,3,1,2,3,7,43
592,B0015AD060,4,4,5,1,2,1,6,14,3
593,B0015DMK8G,4,4,4,1,2,1,4,1,1
594,B0015G9DG0,3,2,5,1,1,1,1,3,2
595,B0015KH232,2,1,5,1,1,1,1,19,3
596,B0015O8PSY,3,1,5,3,1,1,13,6,14
597,B0015PN62S,4,4,5,1,1,1,4,9,3
598,B0015QUR9W,5,5,5,2,1,2,2,2,6
599,B0015TYWUO,3,1,4,8,1,2,1,7,3
600,B0015V8BJ0,2,1,5,1,1,2,12,7,3
601,B0015VFVHU,4,4,4,2,1,2,2,2,2
602,B0015YMUYE,4,3,5,3,1,3,11,3,3
603,B0015ZFFMC,2,1,5,1,1,1,2,2,5
604,B0015ZUFN6,4,4,4,1,4,2,2,1,3
605,B00164CRDC,4,2,5,1,2,2,1,4,8
606,B001653DPM,5,5,5,3,1,1,1,2,2
607,B001653Z1O,4,3,5,3,1,1,2,5,4
608,B001654GD0,5,5,5,1,1,90,3,3,1
609,B001656516,5,5,5,1,1,5,1,14,2
610,B0016569I0,1,1,1,2,1,2,3,5,1
611,B0016576AU,4,4,4,3,1,1,6,1,1
612,B001658AQ4,5,5,5,5,2,7,4,8,1
613,B001658UQO,2,2,2,2,1,1,4,2,1
614,B00165ABSY,4,4,4,3,1,1,1,4,1
615,B00165ABZM,4,3,5,1,1,1,1,1,5
616,B00165CKN8,3,1,5,1,1,3,1,4,10
617,B00166LS1W,3,1,5,1,1,4,1,1,12
618,B001678KLC,3,1,5,4,1,3,12,3,6
619,B001680REO,4,1,5,8,3,2,5,21,29
620,B00168QUKY,3,3,3,1,1,1,4,3,1
621,B0016BV16Y,4,4,5,8,1,2,2,2,6
622,B0016I6GUS,2,1,5,5,10,1,2,3,10
623,B0016I6GZS,2,1,3,3,1,1,1,2,2
624,B0016I8GV0,1,1,1,2,3,1,4,11,1
625,B0016J9U0K,3,1,5,1,6,2,1,1,24
626,B0016J9U8C,3,1,5,1,1,1,4,3,15
627,B0016JB8K0,4,3,5,1,1,1,3,13,10
628,B0016JB9OK,1,1,1,3,2,1,2,3,1
629,B0016JDBYG,3,1,5,2,1,2,1,10,67
630,B0016JDE34,3,1,5,1,2,1,11,2,47
631,B0016KA4J0,4,3,5,2,1,1,3,4,2
632,B0016KFRPG,4,4,4,1,4,1,2,3,1
633,B0016N8IYA,4,3,5,10,11,1,1,2,9
634,B0016NGIS8,3,1,5,1,3,1,2,9,4
635,B0016NGIV0,5,5,5,2,5,1,3,15,1
636,B0016ODHMM,3,3,3,1,1,1,3,1,2
637,B00170I3ME,3,1,5,1,5,1,2,2,4
638,B00170ZXV8,4,4,5,1,4,2,3,4,4
639,B001715CTA,4,2,5,1,2,1,2,4,13
640,B00172L5JU,5,5,5,1,2,1,1,3,1
641,B00175OZHQ,4,1,5,7,1,1,10,15,19
642,B00178NJRA,2,1,3,1,5,1,1,5,2
643,B0017H88XG,3,1,5,1,1,1,1,14,7
644,B0017HEZFG,2,1,3,2,1,2,11,1,3
645,B0017I217Y,3,1,5,1,4,10,1,40,4
646,B0017KU53E,4,1,5,1,1,3,4,4,4
647,B0017KXLC6,3,1,5,3,2,1,2,5,21
648,B0017O0YYA,4,1,5,1,1,1,1,15,21
649,B0017O94ZK,5,5,5,1,3,2,2,15,1
650,B0017OB0E8,2,1,4,3,1,3,1,3,3
651,B0017QHCXE,4,4,5,14,1,1,1,4,4
652,B0017QL99M,4,3,5,1,1,1,1,6,6
653,B0017SJOF6,3,1,5,1,2,1,1,3,2
654,B0017SSP2E,3,3,3,1,1,1,4,2,2
655,B0017TN3ZW,2,1,5,1,2,1,4,2,6
656,B0017VTAL6,4,3,5,2,12,2,3,1,6
657,B0017YHCJA,4,4,5,1,3,1,2,4,9
658,B0017YPHQ0,2,1,5,2,1,1,2,18,6
659,B0017ZIMC0,5,5,5,2,1,1,5,1,1
660,B00188ZOEU,3,1,5,15,1,11,6,6,4
661,B00189JQS4,4,3,5,2,1,1,1,35,5
662,B00189LU38,4,3,5,5,4,1,1,2,6
663,B0018BM0U8,4,3,5,1,4,1,3,5,6
664,B0018KWVMQ,3,1,5,1,2,10,1,3,3
665,B0018LJM5E,4,1,5,3,1,5,1,6,31
666,B0018MEXD4,3,3,3,1,3,3,1,6,1
667,B0018MK2C0,4,2,5,1,1,1,6,2,8
668,B0018MO078,4,2,5,1,1,1,7,1,10
669,B0018OKDNG,4,3,5,1,1,3,2,5,4
670,B0018QCW6U,4,3,5,2,1,9,1,3,8
671,B0018R9EAG,3,1,5,6,1,2,7,6,12
672,B0018RBETU,3,1,5,2,2,1,1,11,21
673,B0018YSDKG,4,2,5,3,1,2,8,16,26
674,B00192CSI0,3,2,5,1,1,2,2,4,7
675,B0019531I8,3,1,5,2,1,1,3,5,5
676,B001953NGS,3,1,5,1,1,1,1,1,44
677,B00198BF9W,4,3,5,1,1,8,3,6,11
678,B00198EYP4,3,1,5,1,1,3,1,3,15
679,B0019HR5FG,4,2,5,1,2,1,9,1,6
680,B0019MLZVG,3,2,5,2,1,1,12,16,15
681,B0019N9RMO,4,4,5,1,2,2,1,1,9
682,B0019ZYXV2,4,4,5,1,16,1,1,16,4
683,B001A1IKFK,4,4,5,1,3,2,11,4,5
684,B001A5RBE2,4,3,5,5,3,1,2,36,4
685,B001A7Z7FU,4,4,5,1,1,3,4,3,3
686,B001AHU6QU,3,2,5,1,1,5,5,2,12
687,B001AJHQ66,2,1,5,2,5,1,2,2,6
688,B001AMRF5K,3,1,5,1,1,6,8,3,8
689,B001ANZS62,4,4,5,1,1,1,1,1,4
690,B001APH9GW,3,1,5,3,1,1,1,2,33
691,B001AQQ7KA,4,2,5,3,2,2,4,5,7
692,B001AQVIFY,3,2,5,3,1,2,3,3,4
693,B001AQYUWC,3,1,5,2,1,11,2,1,52
694,B001AS6J24,4,4,5,1,1,1,2,2,3
695,B001AV5C6K,4,4,5,1,2,2,1,9,6
696,B001AV8OBK,3,3,5,4,1,2,3,4,5
697,B001AVXON8,3,1,5,9,1,3,11,2,9
698,B001AVXZ50,2,2,5,1,1,5,2,6,4
699,B001AXA056,3,1,5,1,4,1,1,5,9
700,B001AY18U6,4,1,5,1,2,1,4,4,26
701,B001AY3IJA,3,1,5,3,5,4,2,5,8
702,B001B15AVQ,3,1,5,1,8,1,4,3,5
703,B001B1APMA,4,1,5,3,2,1,1,5,4
704,B001B1RT10,4,3,5,2,3,1,1,1,4
705,B001B38LUG,4,2,5,6,1,5,1,21,13
706,B001B39XX0,3,2,5,2,2,1,4,1,4
707,B001B3G6T4,5,5,5,1,1,3,1,15,3
708,B001B42ZNO,3,1,5,3,4,1,2,2,28
709,B001B498F2,4,3,5,2,1,4,21,3,5
710,B001B4QMI8,4,2,5,1,1,9,24,3,16
711,B001B574XY,4,3,5,1,3,2,2,2,4
712,B001B58OGA,5,5,5,5,7,1,3,3,4
713,B001B63EE6,4,3,5,1,1,3,3,3,6
714,B001B63V3U,4,3,5,3,1,2,3,3,3
715,B001B8YN9E,4,2,5,1,1,2,2,2,13
716,B001B8YNBM,4,3,5,1,2,3,1,4,22
717,B001B92K7U,4,3,5,1,1,3,1,4,5
718,B001BCF8EO,4,2,5,1,1,1,2,13,3
719,B001BDRIBY,4,4,5,6,2,1,1,6,6
720,B001BF12QO,3,1,5,1,1,1,8,6,14
721,B001BKFMZ6,3,1,5,2,1,1,14,2,12
722,B001BKWX1M,4,1,5,3,4,11,1,2,27
723,B001BN7XSM,4,1,5,1,3,1,1,16,6
724,B001BNCJ5E,4,1,5,1,2,1,1,2,25
725,B001BNE5YW,2,1,5,5,1,2,5,5,5
726,B001BZH2QI,4,1,5,4,2,2,3,3,61
727,B001BZK5EE,3,1,5,1,1,3,1,24,12
728,B001C04F62,4,2,5,1,2,2,1,4,8
729,B001C0RPBO,4,1,5,3,1,2,2,30,17
730,B001C3LCBK,4,1,5,2,3,2,1,4,21
731,B001C3M714,4,2,5,1,2,2,2,3,5
732,B001C3TI5W,3,1,5,1,2,18,1,5,8
733,B001C8GB6G,4,3,5,4,2,1,2,4,7
734,B001CB0QVO,4,3,5,1,1,1,1,8,5
735,B001CDA0N6,4,4,5,9,1,2,2,2,4
736,B001CECVN2,5,5,5,1,1,2,1,2,2
737,B001CEFBWU,1,1,3,1,1,1,2,4,4
738,B001CEGSD6,3,2,5,1,1,3,2,2,3
739,B001CEK1AM,4,3,5,2,4,2,34,57,5
740,B001CFAQVA,4,2,5,1,1,1,1,35,26
741,B001CI741M,3,1,5,2,4,1,1,8,2
742,B001CJQXHM,4,2,5,1,1,25,5,3,11
743,B001CJTE0K,4,1,5,1,1,2,1,3,65
744,B001CJUH3S,5,5,5,1,2,1,1,2,2
745,B001CK9OWM,4,1,5,2,1,1,2,1,7
746,B001CKUUIE,3,1,5,1,1,3,1,14,5
747,B001CL2CKW,3,1,5,1,1,3,1,5,13
748,B001CL9M7S,3,1,5,1,6,1,1,2,15
749,B001CLFQBE,5,5,5,1,1,4,3,6,2
750,B001CMG26G,2,1,5,1,2,1,1,3,5
751,B001COVGKG,4,4,5,1,1,1,10,6,6
752,B001CPCI8O,4,2,5,7,2,1,1,23,4
753,B001CS2OAS,4,1,5,1,2,7,1,3,13
754,B001CSIRQ8,4,3,5,1,2,2,3,13,14
755,B001CSKMDE,4,1,5,3,1,1,2,2,27
756,B001CSRBXS,4,2,5,1,1,1,1,4,6
757,B001CTJIK6,3,1,5,7,8,1,2,1,10
758,B001D6J9JI,2,1,5,6,1,3,4,1,4
759,B001D7AVCG,3,1,5,1,1,1,6,5,13
760,B001DAB7K8,3,1,5,11,3,1,2,4,6
761,B001DBB824,5,5,5,1,1,1,1,3,1
762,B001DBNCC8,4,3,5,2,1,5,2,3,20
763,B001DCXD8K,3,1,5,2,3,1,5,3,3
764,B001DDG2FA,4,1,5,1,3,3,4,7,22
765,B001DET8B4,4,3,5,3,1,1,4,5,6
766,B001DETCUG,3,1,5,4,1,1,1,25,97
767,B001DFLGLI,4,3,5,20,2,1,2,1,6
768,B001DFQGQS,3,2,4,6,1,2,2,3,2
769,B001DKH2WA,3,1,5,3,2,2,3,3,5
770,B001DMXRBI,3,1,5,1,2,1,2,4,4
771,B001DN5030,3,2,5,1,4,1,2,13,12
772,B001DNSLKE,3,2,4,7,1,1,1,2,5
773,B001DPR0DQ,4,3,5,6,2,1,2,2,2
774,B001DQPCR6,4,4,4,11,2,4,1,23,1
775,B001DQQBVW,3,1,5,7,16,2,2,1,8
776,B001DSR2UE,3,1,5,1,5,1,1,3,8
777,B001DST5U4,4,4,5,9,1,6,109,22,4
778,B001DTT742,3,1,5,1,1,1,11,3,6
779,B001DTV0LU,4,4,5,1,1,1,2,131,3
780,B001DUAQTQ,4,2,5,1,1,1,1,4,17
781,B001DYUV0Q,3,1,5,2,10,1,1,5,7
782,B001DZ7AIQ,3,1,5,1,1,3,26,1,4
783,B001E42QBW,4,2,5,2,10,4,2,2,9
784,B001E5BFOA,3,1,5,1,1,5,2,4,13
785,B001E7JP0O,3,1,5,2,1,1,1,3,7
786,B001E7LOSU,4,3,5,2,3,3,2,6,7
787,B001E8Q8XA,3,1,5,2,2,3,1,1,10
788,B001E96PK0,4,1,5,2,3,3,2,5,7
789,B001EHK4YU,4,3,5,1,2,10,5,2,2
790,B001EJHH20,5,4,5,1,4,1,1,2,22
791,B001EJHNWY,4,3,5,2,1,1,3,3,4
792,B001EJOHZU,3,1,5,3,2,3,3,8,27
793,B001EKQQ5S,3,1,5,4,2,2,3,4,9
794,B001EMY4BY,3,2,5,1,3,3,3,4,7
795,B001EN107E,3,1,4,1,1,4,2,2,7
796,B001EN109C,3,2,5,8,1,2,1,2,12
797,B001EN2ZNC,3,1,5,1,1,2,2,22,5
798,B001EN2ZNM,4,2,5,1,1,1,19,3,5
799,B001EO9XAE,4,3,5,1,3,1,5,34,4
800,B001EPPLYU,4,1,5,1,1,2,3,3,6
801,B001ET5X9Y,3,1,5,1,1,1,1,1,5
802,B001ETRNAQ,3,1,5,6,1,1,2,6,8
803,B001EU5VJK,1,1,1,1,2,6,2,6,1
804,B001EULXGU,4,1,5,13,2,2,1,1,6
805,B001EX6LJ6,2,1,4,2,2,1,3,1,5
806,B001EXXFEK,4,2,5,1,2,1,2,10,20
807,B001EZMGE8,3,1,5,1,1,1,1,9,10
808,B001EZOGZA,3,1,5,3,4,6,1,2,13
809,B001EZQAZ4,3,1,5,1,2,1,6,7,10
810,B001F2NVCG,4,3,5,2,1,1,1,6,5
811,B001F2Q0BU,3,1,5,9,3,4,1,7,35
812,B001F2R8LQ,4,3,5,1,1,1,2,3,3
813,B001F2T5RG,3,1,5,1,1,7,2,3,7
814,B001F50T6E,4,4,5,2,1,1,2,3,4
815,B001F7VN6M,4,1,5,1,2,4,1,3,37
816,B001F8FH8Q,4,2,5,48,1,1,1,21,5
817,B001F9DJOO,3,1,5,4,1,1,4,3,65
818,B001FAPSUG,4,2,5,1,1,4,1,5,6
819,B001FAPSWO,5,5,5,4,1,2,1,2,3
820,B001FAPT64,5,5,5,2,1,1,2,3,5
821,B001FB1C6O,3,2,5,1,1,3,3,1,9
822,B001FB6TUI,3,2,5,1,1,1,1,4,21
823,B001FBGSB8,3,1,5,1,1,2,5,5,5
824,B001FDTMY6,5,5,5,1,1,3,2,10,2
825,B001FEQA40,2,1,4,2,1,1,2,5,2
826,B001FF944W,4,3,5,2,3,1,1,6,7
827,B001FSJACU,3,1,5,6,1,3,2,4,6
828,B001FVPU9O,4,1,5,1,1,2,1,9,95
829,B001FVQ4TY,4,1,5,1,1,1,4,7,47
830,B001G0HW18,3,1,5,1,1,2,3,4,21
831,B001G19TNG,5,5,5,1,1,1,1,4,3
832,B001G2JPVQ,4,3,5,1,1,1,42,1,5
833,B001G5A4JA,3,2,5,1,2,1,2,21,4
834,B001G7PIDA,2,1,5,4,2,4,1,3,8
835,B001G7PIDU,2,1,4,1,2,2,2,4,7
836,B001GD87QO,4,1,5,1,1,1,2,2,32
837,B001GGV5ME,5,5,5,3,2,1,20,2,5
838,B001GGVQ7S,4,4,5,1,2,10,2,5,4
839,B001GIC0WQ,4,1,5,4,1,5,2,5,14
840,B001GIS97Q,4,2,5,8,10,4,1,5,4
841,B001GJ0E4G,4,4,5,2,5,2,1,2,8
842,B001GJECR6,4,1,5,3,6,1,1,8,38
843,B001GK3S7A,4,1,5,1,1,1,2,1,7
844,B001GL9A5S,4,3,5,8,2,2,1,17,23
845,B001GLGNQW,2,1,4,1,1,3,1,4,3
846,B001GNFGM2,2,1,4,2,1,1,2,32,2
847,B001GPGVW4,4,4,5,5,2,1,2,1,4
848,B001GPL00M,4,4,5,7,5,21,2,2,5
849,B001GQBNTO,3,2,5,3,1,7,3,5,6
850,B001GRRSWE,3,1,5,1,1,2,2,4,2
851,B001GRRVBC,3,1,5,2,1,1,3,1,15
852,B001GZO10I,4,1,5,1,1,1,13,3,10
853,B001H0GF1A,4,4,5,1,1,1,2,25,5
854,B001H1GPRS,4,3,5,1,1,7,1,10,6
855,B001H1JOKI,4,4,5,2,1,1,1,3,6
856,B001H3KKB8,5,5,5,1,1,2,3,9,7
857,B001H3LPTE,4,1,5,1,1,2,1,1,6
858,B001H3ON0W,4,1,5,4,1,18,3,3,46
859,B001H4DPIC,3,2,5,2,1,1,1,1,3
860,B001H55OL2,5,5,5,1,1,1,1,3,3
861,B001H9NX3O,3,1,5,1,1,1,1,2,6
862,B001HBIJOU,4,4,5,2,3,11,2,5,5
863,B001HDDMC2,4,1,5,1,1,1,1,2,20
864,B001HG1ZFK,4,3,5,1,2,2,2,3,4
865,B001HVWUDG,2,1,5,1,6,4,2,3,7
866,B001HWFOEM,4,1,5,4,2,1,3,6,28
867,B001I9VM40,4,3,5,2,1,2,9,3,2
868,B001IKJSRC,3,1,5,1,2,4,1,2,10
869,B001IM61D4,4,1,5,3,3,5,1,3,35
870,B001IYKRG4,3,1,5,2,3,1,3,2,5
871,B001IYSKPY,4,1,5,3,1,1,1,39,203
872,B001IZNBDO,4,3,5,1,2,1,6,11,11
873,B001J2P0A8,4,2,5,1,1,2,2,3,8
874,B001J2VW96,3,1,5,1,2,1,1,1,4
875,B001J7M38A,3,1,5,2,2,1,4,3,5
876,B001JJCUU4,4,3,5,3,1,1,2,2,8
877,B001JKSJ4E,3,1,5,1,1,1,13,2,6
878,B001JL5WA2,4,2,5,2,6,1,1,7,14
879,B001JT0NLW,4,3,5,1,1,1,1,2,2
880,B001JT1U1E,4,2,5,1,1,5,1,4,13
881,B001JT2NTC,3,1,5,1,2,3,1,3,5
882,B001K25A2K,4,4,5,2,2,2,21,3,3
883,B001K9KA1O,4,2,5,2,1,1,1,1,5
884,B001KBZ0ZI,3,1,5,1,2,3,4,2,29
885,B001KD6ZRS,4,2,5,1,1,19,1,1,11
886,B001KDABL4,4,4,5,3,2,7,4,37,6
887,B001KN0H22,3,1,5,1,4,4,1,19,4
888,B001KO580C,4,4,5,1,2,1,1,3,3
889,B001KQFGTI,4,1,5,2,1,1,2,2,43
890,B001KUPPTU,3,1,5,1,6,1,1,4,10
891,B001KVOSK6,4,1,5,1,1,2,5,17,51
892,B001KX1442,4,4,4,2,1,1,1,5,2
893,B001KYJ80I,3,1,5,1,15,1,1,1,7
894,B001L10OF8,2,1,3,2,2,1,1,2,5
895,B001L18CU2,4,4,5,2,1,4,6,4,2
896,B001L1IK04,4,4,5,3,13,5,3,20,7
897,B001L1JVIY,4,4,5,2,1,15,6,1,8
898,B001L1MCJ4,4,4,5,2,2,3,1,1,4
899,B001L1S52W,2,1,5,9,1,2,1,1,4
900,B001L32NBY,2,1,4,1,2,3,8,6,3
901,B001L4L7E2,4,3,5,1,1,1,4,4,14
902,B001L5GTSU,4,1,5,2,1,1,3,7,18
903,B001LBT50I,5,5,5,9,7,1,1,17,2
904,B001LIPVWC,4,4,5,1,4,2,5,23,11
905,B001LLK8FO,5,5,5,2,3,1,4,1,6
906,B001LRPN0I,4,3,5,2,1,5,1,2,12
907,B001LRPN58,4,3,5,1,1,4,6,9,6
908,B001LRPN7Q,4,3,5,2,1,1,3,92,5
909,B001LVVNGM,4,3,5,1,1,1,5,1,5
910,B001LX17H0,4,4,5,1,5,1,19,5,4
911,B001LXR0BW,3,1,5,1,3,1,1,38,56
912,B001LXXQRE,4,2,5,1,2,1,1,29,5
913,B001LYRBCO,3,1,5,1,1,1,4,16,14
914,B001M0OHLK,4,3,5,6,1,2,3,6,4
915,B001M1ALEG,4,1,5,4,1,32,2,13,4
916,B001M5N7KM,4,3,5,1,2,3,4,41,6
917,B001M5NF2M,5,5,5,1,2,1,1,6,4
918,B001M66SJS,3,1,5,1,2,1,3,2,10
919,B001M6AGO6,4,1,5,2,1,2,2,5,14
920,B001MBLOEM,4,4,5,3,1,1,3,2,6
921,B001MEV8LI,4,4,5,1,1,2,3,40,10
922,B001MFUU5C,4,1,5,1,2,3,2,3,5
923,B001MK90HQ,3,1,5,3,1,1,13,2,17
924,B001MRZY3S,3,1,5,1,8,3,1,3,17
925,B001MYLTDA,3,1,5,2,6,2,1,1,10
926,B001N16M34,4,3,5,5,2,2,1,23,8
927,B001N1ELMS,3,2,5,1,3,1,3,9,5
928,B001N2I416,1,1,3,3,1,1,2,5,3
929,B001N4U2ZK,4,1,5,2,1,2,5,3,40
930,B001N7RCGO,3,1,5,2,1,3,2,11,8
931,B001N7TK78,4,3,5,4,1,1,1,4,5
932,B001N7UPW2,4,3,5,1,1,6,4,4,5
933,B001NGFCZI,3,1,5,3,5,1,2,114,4
934,B001NQ7UKI,4,3,5,1,1,3,1,3,6
935,B001NXQGU6,4,1,5,1,1,5,3,1,7
936,B001NZUFN8,4,2,5,1,1,2,1,119,8
937,B001O11JUY,4,4,4,1,1,1,1,2,3
938,B001O4EXE0,4,2,5,1,1,1,4,9,3
939,B001O92JFK,4,4,5,3,1,1,3,9,11
940,B001OAGBW6,3,1,5,4,2,4,36,6,5
941,B001OC1ASY,4,3,5,3,3,1,1,5,22
942,B001OCIARS,4,4,4,7,1,6,3,9,2
943,B001OCMLV4,4,4,5,1,1,1,1,3,5
944,B001OD2OAQ,4,1,5,4,2,1,1,3,52
945,B001OI2VG8,3,1,5,2,8,1,2,4,3
946,B001OI2VH2,3,1,5,2,2,2,2,4,4
947,B001OMSWA8,4,4,5,1,1,7,1,7,6
948,B001OOEQJ2,4,2,5,11,29,1,1,55,5
949,B001OOI6S4,4,3,5,1,1,5,1,4,3
950,B001OOKBUA,4,3,5,1,1,7,6,2,4
951,B001P05K9K,4,1,5,1,1,3,1,1,46
952,B001P05NBA,4,4,5,30,2,2,3,10,11
953,B001P0M0E8,5,5,5,7,1,2,4,13,3
954,B001P3R8KQ,3,1,5,3,2,7,1,4,20
955,B001P4CW0Q,3,3,5,1,2,2,4,6,5
956,B001P71KKG,3,2,5,1,2,2,1,6,7
957,B001P8YFIY,3,1,5,1,1,2,2,3,5
958,B001P9O98O,3,1,5,1,1,1,2,12,7
959,B001PAOGZY,4,4,5,1,5,7,12,3,3
960,B001PBWNOY,4,1,5,1,1,8,9,3,6
961,B001PKTRVM,1,1,4,1,3,2,1,7,5
962,B001PM2X0C,3,3,4,1,2,2,1,3,2
963,B001PO8MM8,4,2,5,12,1,4,2,4,4
964,B001PR21A4,4,4,5,2,1,1,3,2,7
965,B001PRCU0U,4,3,5,1,2,1,1,1,8
966,B001PT5WU8,5,5,5,6,1,3,4,9,6
